,feature_name
2843,gene_effect_CFAP300
2844,gene_effect_CFAP36
2845,gene_effect_CFAP43
2846,gene_effect_CFAP44
2847,gene_effect_CFAP45
2848,gene_effect_CFAP46
2849,gene_effect_CFAP47
2850,gene_effect_CFAP52
2851,gene_effect_CFAP53
2852,gene_effect_CFAP57
2853,gene_effect_CFAP58
2854,gene_effect_CFAP61
2855,gene_effect_CFAP65
2856,gene_effect_CFAP69
2857,gene_effect_CFAP70
2858,gene_effect_CFAP73
2859,gene_effect_CFAP77
2860,gene_effect_CFAP97
2861,gene_effect_CFAP97D1
2862,gene_effect_CFB
2863,gene_effect_CFC1
2864,gene_effect_CFC1B
2865,gene_effect_CFD
2866,gene_effect_CFDP1
2867,gene_effect_CFH
2868,gene_effect_CFHR1
2869,gene_effect_CFHR2
2870,gene_effect_CFHR3
2871,gene_effect_CFHR4
2872,gene_effect_CFHR5
2873,gene_effect_CFI
2874,gene_effect_CFL1
2875,gene_effect_CFL2
2876,gene_effect_CFLAR
2877,gene_effect_CFP
2878,gene_effect_CFTR
2879,gene_effect_CGA
2880,gene_effect_CGAS
2881,gene_effect_CGB2
2882,gene_effect_CGB5
2883,gene_effect_CGB7
2884,gene_effect_CGGBP1
2885,gene_effect_CGN
2886,gene_effect_CGNL1
2887,gene_effect_CGREF1
2888,gene_effect_CGRRF1
2889,gene_effect_CH25H
2890,gene_effect_CHAC1
2891,gene_effect_CHAC2
2892,gene_effect_CHAD
2893,gene_effect_CHADL
2894,gene_effect_CHAF1A
2895,gene_effect_CHAF1B
2896,gene_effect_CHAMP1
2897,gene_effect_CHAT
2898,gene_effect_CHCHD1
2899,gene_effect_CHCHD10
2900,gene_effect_CHCHD2
2901,gene_effect_CHCHD3
2902,gene_effect_CHCHD4
2903,gene_effect_CHCHD5
2904,gene_effect_CHCHD6
2905,gene_effect_CHCHD7
2906,gene_effect_CHD1
2907,gene_effect_CHD1L
2908,gene_effect_CHD2
2909,gene_effect_CHD3
2910,gene_effect_CHD4
2911,gene_effect_CHD5
2912,gene_effect_CHD6
2913,gene_effect_CHD7
2914,gene_effect_CHD8
2915,gene_effect_CHD9
2916,gene_effect_CHDH
2917,gene_effect_CHEK1
2918,gene_effect_CHEK2
2919,gene_effect_CHERP
2920,gene_effect_CHFR
2921,gene_effect_CHGA
2922,gene_effect_CHGB
2923,gene_effect_CHI3L1
2924,gene_effect_CHI3L2
2925,gene_effect_CHIA
2926,gene_effect_CHIC1
2927,gene_effect_CHIC2
2928,gene_effect_CHID1
2929,gene_effect_CHIT1
2930,gene_effect_CHKA
2931,gene_effect_CHKB
2932,gene_effect_CHL1
2933,gene_effect_CHM
2934,gene_effect_CHML
2935,gene_effect_CHMP1A
2936,gene_effect_CHMP1B
2937,gene_effect_CHMP2A
2938,gene_effect_CHMP2B
2939,gene_effect_CHMP3
2940,gene_effect_CHMP4A
2941,gene_effect_CHMP4B
2942,gene_effect_CHMP4C
2943,gene_effect_CHMP5
2944,gene_effect_CHMP6
2945,gene_effect_CHMP7
2946,gene_effect_CHN1
2947,gene_effect_CHN2
2948,gene_effect_CHODL
2949,gene_effect_CHORDC1
2950,gene_effect_CHP1
2951,gene_effect_CHP2
2952,gene_effect_CHPF
2953,gene_effect_CHPF2
2954,gene_effect_CHPT1
2955,gene_effect_CHRAC1
2956,gene_effect_CHRD
2957,gene_effect_CHRDL1
2958,gene_effect_CHRDL2
2959,gene_effect_CHRFAM7A
2960,gene_effect_CHRM1
2961,gene_effect_CHRM2
2962,gene_effect_CHRM3
2963,gene_effect_CHRM4
2964,gene_effect_CHRM5
2965,gene_effect_CHRNA1
2966,gene_effect_CHRNA10
2967,gene_effect_CHRNA2
2968,gene_effect_CHRNA3
2969,gene_effect_CHRNA4
2970,gene_effect_CHRNA5
2971,gene_effect_CHRNA6
2972,gene_effect_CHRNA7
2973,gene_effect_CHRNA9
2974,gene_effect_CHRNB1
2975,gene_effect_CHRNB2
2976,gene_effect_CHRNB3
2977,gene_effect_CHRNB4
2978,gene_effect_CHRND
2979,gene_effect_CHRNE
2980,gene_effect_CHRNG
2981,gene_effect_CHST1
2982,gene_effect_CHST10
2983,gene_effect_CHST11
2984,gene_effect_CHST12
2985,gene_effect_CHST13
2986,gene_effect_CHST14
2987,gene_effect_CHST15
2988,gene_effect_CHST2
2989,gene_effect_CHST3
2990,gene_effect_CHST4
2991,gene_effect_CHST5
2992,gene_effect_CHST6
2993,gene_effect_CHST7
2994,gene_effect_CHST8
2995,gene_effect_CHST9
2996,gene_effect_CHSY1
2997,gene_effect_CHSY3
2998,gene_effect_CHTF18
2999,gene_effect_CHTF8
3000,gene_effect_CHTOP
3001,gene_effect_CHUK
3002,gene_effect_CHURC1
3003,gene_effect_CIAO1
3004,gene_effect_CIAO2A
3005,gene_effect_CIAO2B
3006,gene_effect_CIAO3
3007,gene_effect_CIAPIN1
3008,gene_effect_CIART
3009,gene_effect_CIB1
3010,gene_effect_CIB2
3011,gene_effect_CIB3
3012,gene_effect_CIB4
3013,gene_effect_CIC
3014,gene_effect_CIDEA
3015,gene_effect_CIDEB
3016,gene_effect_CIDEC
3017,gene_effect_CIITA
3018,gene_effect_CILP
3019,gene_effect_CILP2
3020,gene_effect_CINP
3021,gene_effect_CIP2A
3022,gene_effect_CIPC
3023,gene_effect_CIR1
3024,gene_effect_CIRBP
3025,gene_effect_CISD1
3026,gene_effect_CISD2
3027,gene_effect_CISD3
3028,gene_effect_CISH
3029,gene_effect_CIT
3030,gene_effect_CITED1
3031,gene_effect_CITED2
3032,gene_effect_CITED4
3033,gene_effect_CIZ1
3034,gene_effect_CKAP2
3035,gene_effect_CKAP2L
3036,gene_effect_CKAP4
3037,gene_effect_CKAP5
3038,gene_effect_CKB
3039,gene_effect_CKLF
3040,gene_effect_CKM
3041,gene_effect_CKMT1B
3042,gene_effect_CKMT2
3043,gene_effect_CKS1B
3044,gene_effect_CKS2
3045,gene_effect_CLASRP
3046,gene_effect_CLBA1
3047,gene_effect_CLC
3048,gene_effect_CLCA1
3049,gene_effect_CLCA2
3050,gene_effect_CLCA4
3051,gene_effect_CLCC1
3052,gene_effect_CLCF1
3053,gene_effect_CLCN1
3054,gene_effect_CLCN2
3055,gene_effect_CLCN3
3056,gene_effect_CLCN4
3057,gene_effect_CLCN5
3058,gene_effect_CLCN6
3059,gene_effect_CLCN7
3060,gene_effect_CLCNKA
3061,gene_effect_CLCNKB
3062,gene_effect_CLDN1
3063,gene_effect_CLDN10
3064,gene_effect_CLDN11
3065,gene_effect_CLDN12
3066,gene_effect_CLDN14
3067,gene_effect_CLDN15
3068,gene_effect_CLDN16
3069,gene_effect_CLDN17
3070,gene_effect_CLDN18
3071,gene_effect_CLDN19
3072,gene_effect_CLDN2
3073,gene_effect_CLDN20
3074,gene_effect_CLDN22
3075,gene_effect_CLDN23
3076,gene_effect_CLDN24
3077,gene_effect_CLDN25
3078,gene_effect_CLDN3
3079,gene_effect_CLDN4
3080,gene_effect_CLDN5
3081,gene_effect_CLDN6
3082,gene_effect_CLDN7
3083,gene_effect_CLDN8
3084,gene_effect_CLDN9
3085,gene_effect_CLDND1
3086,gene_effect_CLDND2
3087,gene_effect_CLEC10A
3088,gene_effect_CLEC11A
3089,gene_effect_CLEC12A
3090,gene_effect_CLEC12B
3091,gene_effect_CLEC14A
3092,gene_effect_CLEC16A
3093,gene_effect_CLEC17A
3094,gene_effect_CLEC18A
3095,gene_effect_CLEC18B
3096,gene_effect_CLEC18C
3097,gene_effect_CLEC1A
3098,gene_effect_CLEC1B
3099,gene_effect_CLEC2A
3100,gene_effect_CLEC2B
3101,gene_effect_CLEC2D
3102,gene_effect_CLEC2L
3103,gene_effect_CLEC3A
3104,gene_effect_CLEC3B
3105,gene_effect_CLEC4A
3106,gene_effect_CLEC4C
3107,gene_effect_CLEC4D
3108,gene_effect_CLEC4E
3109,gene_effect_CLEC4F
3110,gene_effect_CLEC4G
3111,gene_effect_CLEC4M
3112,gene_effect_CLEC5A
3113,gene_effect_CLEC6A
3114,gene_effect_CLEC7A
3115,gene_effect_CLEC9A
3116,gene_effect_CLECL1
3117,gene_effect_CLGN
3118,gene_effect_CLHC1
3119,gene_effect_CLIC1
3120,gene_effect_CLIC2
3121,gene_effect_CLIC3
3122,gene_effect_CLIC4
3123,gene_effect_CLIC5
3124,gene_effect_CLIC6
3125,gene_effect_CLINT1
3126,gene_effect_CLIP1
3127,gene_effect_CLIP2
3128,gene_effect_CLIP3
3129,gene_effect_CLIP4
3130,gene_effect_CLK1
3131,gene_effect_CLK2
3132,gene_effect_CLK3
3133,gene_effect_CLK4
3134,gene_effect_CLLU1OS
3135,gene_effect_CLMN
3136,gene_effect_CLMP
3137,gene_effect_CLN3
3138,gene_effect_CLN5
3139,gene_effect_CLN6
3140,gene_effect_CLN8
3141,gene_effect_CLNK
3142,gene_effect_CLNS1A
3143,gene_effect_CLOCK
3144,gene_effect_CLP1
3145,gene_effect_CLPB
3146,gene_effect_CLPP
3147,gene_effect_CLPS
3148,gene_effect_CLPSL1
3149,gene_effect_CLPSL2
3150,gene_effect_CLPTM1
3151,gene_effect_CLPTM1L
3152,gene_effect_CLPX
3153,gene_effect_CLRN1
3154,gene_effect_CLRN2
3155,gene_effect_CLRN3
3156,gene_effect_CLSPN
3157,gene_effect_CLSTN1
3158,gene_effect_CLSTN2
3159,gene_effect_CLSTN3
3160,gene_effect_CLTA
3161,gene_effect_CLTB
3162,gene_effect_CLTC
3163,gene_effect_CLTCL1
3164,gene_effect_CLTRN
3165,gene_effect_CLU
3166,gene_effect_CLUAP1
3167,gene_effect_CLUH
3168,gene_effect_CLUL1
3169,gene_effect_CLVS1
3170,gene_effect_CLVS2
3171,gene_effect_CLYBL
3172,gene_effect_CMA1
3173,gene_effect_CMAS
3174,gene_effect_CMBL
3175,gene_effect_CMC1
3176,gene_effect_CMC2
3177,gene_effect_CMC4
3178,gene_effect_CMIP
3179,gene_effect_CMKLR1
3180,gene_effect_CMPK1
3181,gene_effect_CMPK2
3182,gene_effect_CMSS1
3183,gene_effect_CMTM1
3184,gene_effect_CMTM2
3185,gene_effect_CMTM3
3186,gene_effect_CMTM4
3187,gene_effect_CMTM5
3188,gene_effect_CMTM6
3189,gene_effect_CMTM7
3190,gene_effect_CMTM8
3191,gene_effect_CMTR1
3192,gene_effect_CMTR2
3193,gene_effect_CMYA5
3194,gene_effect_CNBD1
3195,gene_effect_CNBD2
3196,gene_effect_CNBP
3197,gene_effect_CNDP1
3198,gene_effect_CNDP2
3199,gene_effect_CNEP1R1
3200,gene_effect_CNFN
3201,gene_effect_CNGA1
3202,gene_effect_CNGA2
3203,gene_effect_CNGA3
3204,gene_effect_CNGA4
3205,gene_effect_CNGB1
3206,gene_effect_CNGB3
3207,gene_effect_CNIH1
3208,gene_effect_CNIH2
3209,gene_effect_CNIH3
3210,gene_effect_CNIH4
3211,gene_effect_CNKSR1
3212,gene_effect_CNKSR2
3213,gene_effect_CNKSR3
3214,gene_effect_CNMD
3215,gene_effect_CNN1
3216,gene_effect_CNN2
3217,gene_effect_CNN3
3218,gene_effect_CNNM1
3219,gene_effect_CNNM2
3220,gene_effect_CNNM3
3221,gene_effect_CNNM4
3222,gene_effect_CNOT1
3223,gene_effect_CNOT10
3224,gene_effect_CNOT11
3225,gene_effect_CNOT2
3226,gene_effect_CNOT3
3227,gene_effect_CNOT4
3228,gene_effect_CNOT6
3229,gene_effect_CNOT6L
3230,gene_effect_CNOT7
3231,gene_effect_CNOT8
3232,gene_effect_CNOT9
3233,gene_effect_CNP
3234,gene_effect_CNPPD1
3235,gene_effect_CNPY1
3236,gene_effect_CNPY2
3237,gene_effect_CNPY3
3238,gene_effect_CNPY4
3239,gene_effect_CNR1
3240,gene_effect_CNR2
3241,gene_effect_CNRIP1
3242,gene_effect_CNST
3243,gene_effect_CNTD1
3244,gene_effect_CNTD2
3245,gene_effect_CNTF
3246,gene_effect_CNTFR
3247,gene_effect_CNTLN
3248,gene_effect_CNTN1
3249,gene_effect_CNTN2
3250,gene_effect_CNTN3
3251,gene_effect_CNTN4
3252,gene_effect_CNTN5
3253,gene_effect_CNTN6
3254,gene_effect_CNTNAP1
3255,gene_effect_CNTNAP2
3256,gene_effect_CNTNAP3
3257,gene_effect_CNTNAP3B
3258,gene_effect_CNTNAP4
3259,gene_effect_CNTNAP5
3260,gene_effect_CNTRL
3261,gene_effect_CNTROB
3262,gene_effect_COA1
3263,gene_effect_COA3
3264,gene_effect_COA4
3265,gene_effect_COA5
3266,gene_effect_COA6
3267,gene_effect_COA7
3268,gene_effect_COASY
3269,gene_effect_COBL
3270,gene_effect_COBLL1
3271,gene_effect_COCH
3272,gene_effect_COG1
3273,gene_effect_COG2
3274,gene_effect_COG3
3275,gene_effect_COG4
3276,gene_effect_COG5
3277,gene_effect_COG6
3278,gene_effect_COG7
3279,gene_effect_COG8
3280,gene_effect_COIL
3281,gene_effect_COL10A1
3282,gene_effect_COL11A1
3283,gene_effect_COL11A2
3284,gene_effect_COL12A1
3285,gene_effect_COL13A1
3286,gene_effect_COL14A1
3287,gene_effect_COL15A1
3288,gene_effect_COL16A1
3289,gene_effect_COL17A1
3290,gene_effect_COL18A1
3291,gene_effect_COL19A1
3292,gene_effect_COL1A1
3293,gene_effect_COL1A2
3294,gene_effect_COL20A1
3295,gene_effect_COL21A1
3296,gene_effect_COL22A1
3297,gene_effect_COL23A1
3298,gene_effect_COL24A1
3299,gene_effect_COL25A1
3300,gene_effect_COL27A1
3301,gene_effect_COL28A1
3302,gene_effect_COL2A1
3303,gene_effect_COL3A1
3304,gene_effect_COL4A1
3305,gene_effect_COL4A2
3306,gene_effect_COL4A3
3307,gene_effect_COL4A3BP
3308,gene_effect_COL4A4
3309,gene_effect_COL4A5
3310,gene_effect_COL4A6
3311,gene_effect_COL5A1
3312,gene_effect_COL5A2
3313,gene_effect_COL5A3
3314,gene_effect_COL6A1
3315,gene_effect_COL6A2
3316,gene_effect_COL6A3
3317,gene_effect_COL6A6
3318,gene_effect_COL7A1
3319,gene_effect_COL8A1
3320,gene_effect_COL8A2
3321,gene_effect_COL9A1
3322,gene_effect_COL9A2
3323,gene_effect_COL9A3
3324,gene_effect_COLCA2
3325,gene_effect_COLEC10
3326,gene_effect_COLEC11
3327,gene_effect_COLEC12
3328,gene_effect_COLGALT1
3329,gene_effect_COLGALT2
3330,gene_effect_COLQ
3331,gene_effect_COMMD1
3332,gene_effect_COMMD10
3333,gene_effect_COMMD2
3334,gene_effect_COMMD3
3335,gene_effect_COMMD4
3336,gene_effect_COMMD5
3337,gene_effect_COMMD6
3338,gene_effect_COMMD7
3339,gene_effect_COMMD8
3340,gene_effect_COMMD9
3341,gene_effect_COMP
3342,gene_effect_COMT
3343,gene_effect_COMTD1
3344,gene_effect_COP1
3345,gene_effect_COPA
3346,gene_effect_COPB1
3347,gene_effect_COPB2
3348,gene_effect_COPE
3349,gene_effect_COPG1
3350,gene_effect_COPRS
3351,gene_effect_COPS2
3352,gene_effect_COPS3
3353,gene_effect_COPS4
3354,gene_effect_COPS5
3355,gene_effect_COPS6
3356,gene_effect_COPS7A
3357,gene_effect_COPS7B
3358,gene_effect_COPS8
3359,gene_effect_COPS9
3360,gene_effect_COPZ1
3361,gene_effect_COQ10A
3362,gene_effect_COQ10B
3363,gene_effect_COQ2
3364,gene_effect_COQ3
3365,gene_effect_COQ4
3366,gene_effect_COQ5
3367,gene_effect_COQ6
3368,gene_effect_COQ7
3369,gene_effect_COQ8A
3370,gene_effect_COQ8B
3371,gene_effect_COQ9
3372,gene_effect_CORIN
3373,gene_effect_CORO1A
3374,gene_effect_CORO1B
3375,gene_effect_CORO1C
3376,gene_effect_CORO2A
3377,gene_effect_CORO2B
3378,gene_effect_CORO6
3379,gene_effect_CORO7
3380,gene_effect_CORT
3381,gene_effect_COTL1
3382,gene_effect_COX10
3383,gene_effect_COX11
3384,gene_effect_COX14
3385,gene_effect_COX15
3386,gene_effect_COX16
3387,gene_effect_COX17
3388,gene_effect_COX18
3389,gene_effect_COX19
3390,gene_effect_COX20
3391,gene_effect_COX4I1
3392,gene_effect_COX4I2
3393,gene_effect_COX5A
3394,gene_effect_COX5B
3395,gene_effect_COX6A1
3396,gene_effect_COX6A2
3397,gene_effect_COX6B1
3398,gene_effect_COX6B2
3399,gene_effect_COX6C
3400,gene_effect_COX7A1
3401,gene_effect_COX7A2
3402,gene_effect_COX7A2L
3403,gene_effect_COX7B
3404,gene_effect_COX7B2
3405,gene_effect_COX7C
3406,gene_effect_COX8A
3407,gene_effect_COX8C
3408,gene_effect_CP
3409,gene_effect_CPA1
3410,gene_effect_CPA2
3411,gene_effect_CPA3
3412,gene_effect_CPA4
3413,gene_effect_CPA5
3414,gene_effect_CPA6
3415,gene_effect_CPAMD8
3416,gene_effect_CPB1
3417,gene_effect_CPB2
3418,gene_effect_CPD
3419,gene_effect_CPE
3420,gene_effect_CPEB1
3421,gene_effect_CPEB2
3422,gene_effect_CPEB3
3423,gene_effect_CPEB4
3424,gene_effect_CPED1
3425,gene_effect_CPLANE1
3426,gene_effect_CPLANE2
3427,gene_effect_CPLX1
3428,gene_effect_CPLX2
3429,gene_effect_CPLX3
3430,gene_effect_CPLX4
3431,gene_effect_CPM
3432,gene_effect_CPN1
3433,gene_effect_CPN2
3434,gene_effect_CPNE1
3435,gene_effect_CPNE2
3436,gene_effect_CPNE3
3437,gene_effect_CPNE4
3438,gene_effect_CPNE5
3439,gene_effect_CPNE6
3440,gene_effect_CPNE7
3441,gene_effect_CPNE8
3442,gene_effect_CPNE9
3443,gene_effect_CPO
3444,gene_effect_CPOX
3445,gene_effect_CPPED1
3446,gene_effect_CPQ
3447,gene_effect_CPS1
3448,gene_effect_CPSF1
3449,gene_effect_CPSF2
3450,gene_effect_CPSF3
3451,gene_effect_CPSF4
3452,gene_effect_CPSF4L
3453,gene_effect_CPSF6
3454,gene_effect_CPSF7
3455,gene_effect_CPT1A
3456,gene_effect_CPT1B
3457,gene_effect_CPT1C
3458,gene_effect_CPT2
3459,gene_effect_CPTP
3460,gene_effect_CPVL
3461,gene_effect_CPXCR1
3462,gene_effect_CPXM1
3463,gene_effect_CPXM2
3464,gene_effect_CPZ
3465,gene_effect_CR1
3466,gene_effect_CR1L
3467,gene_effect_CR2
3468,gene_effect_CRABP1
3469,gene_effect_CRABP2
3470,gene_effect_CRACR2A
3471,gene_effect_CRACR2B
3472,gene_effect_CRADD
3473,gene_effect_CRAMP1
3474,gene_effect_CRAT
3475,gene_effect_CRB1
3476,gene_effect_CRB2
3477,gene_effect_CRB3
3478,gene_effect_CRBN
3479,gene_effect_CRCP
3480,gene_effect_CRCT1
3481,gene_effect_CREB1
3482,gene_effect_CREB3
3483,gene_effect_CREB3L1
3484,gene_effect_CREB3L2
3485,gene_effect_CREB3L3
3486,gene_effect_CREB3L4
3487,gene_effect_CREB5
3488,gene_effect_CREBBP
3489,gene_effect_CREBL2
3490,gene_effect_CREBRF
3491,gene_effect_CREBZF
3492,gene_effect_CREG1
3493,gene_effect_CREG2
3494,gene_effect_CRELD1
3495,gene_effect_CRELD2
3496,gene_effect_CREM
3497,gene_effect_CRH
3498,gene_effect_CRHBP
3499,gene_effect_CRHR1
3500,gene_effect_CRHR2
3501,gene_effect_CRIM1
3502,gene_effect_CRIP1
3503,gene_effect_CRIP2
3504,gene_effect_CRIP3
3505,gene_effect_CRIPAK
3506,gene_effect_CRIPT
3507,gene_effect_CRISP1
3508,gene_effect_CRISP2
3509,gene_effect_CRISP3
3510,gene_effect_CRISPLD1
3511,gene_effect_CRISPLD2
3512,gene_effect_CRK
3513,gene_effect_CRKL
3514,gene_effect_CRLF1
3515,gene_effect_CRLF3
3516,gene_effect_CRLS1
3517,gene_effect_CRMP1
3518,gene_effect_CRNKL1
3519,gene_effect_CRNN
3520,gene_effect_CROCC
3521,gene_effect_CROT
3522,gene_effect_CRP
3523,gene_effect_CRTAC1
3524,gene_effect_CRTAM
3525,gene_effect_CRTAP
3526,gene_effect_CRTC1
3527,gene_effect_CRTC2
3528,gene_effect_CRTC3
3529,gene_effect_CRX
3530,gene_effect_CRY1
3531,gene_effect_CRY2
3532,gene_effect_CRYAA
3533,gene_effect_CRYAB
3534,gene_effect_CRYBA1
3535,gene_effect_CRYBA2
3536,gene_effect_CRYBA4
3537,gene_effect_CRYBB1
3538,gene_effect_CRYBB2
3539,gene_effect_CRYBB3
3540,gene_effect_CRYBG1
3541,gene_effect_CRYGA
3542,gene_effect_CRYGB
3543,gene_effect_CRYGC
3544,gene_effect_CRYGD
3545,gene_effect_CRYGN
3546,gene_effect_CRYGS
3547,gene_effect_CRYL1
3548,gene_effect_CRYM
3549,gene_effect_CRYZ
3550,gene_effect_CRYZL1
3551,gene_effect_CS
3552,gene_effect_CSAD
3553,gene_effect_CSAG1
3554,gene_effect_CSDC2
3555,gene_effect_CSDE1
3556,gene_effect_CSE1L
3557,gene_effect_CSF1
3558,gene_effect_CSF1R
3559,gene_effect_CSF2
3560,gene_effect_CSF2RA
3561,gene_effect_CSF2RB
3562,gene_effect_CSF3
3563,gene_effect_CSF3R
3564,gene_effect_CSGALNACT1
3565,gene_effect_CSGALNACT2
3566,gene_effect_CSH1
3567,gene_effect_CSH2
3568,gene_effect_CSHL1
3569,gene_effect_CSK
3570,gene_effect_CSKMT
3571,gene_effect_CSMD1
3572,gene_effect_CSMD2
3573,gene_effect_CSMD3
3574,gene_effect_CSN1S1
3575,gene_effect_CSN2
3576,gene_effect_CSN3
3577,gene_effect_CSNK1A1
3578,gene_effect_CSNK1A1L
3579,gene_effect_CSNK1D
3580,gene_effect_CSNK1E
3581,gene_effect_CSNK1G1
3582,gene_effect_CSNK1G2
3583,gene_effect_CSNK1G3
3584,gene_effect_CSNK2A1
3585,gene_effect_CSNK2A2
3586,gene_effect_CSNK2A3
3587,gene_effect_CSNK2B
3588,gene_effect_CSPG4
3589,gene_effect_CSPG5
3590,gene_effect_CSPP1
3591,gene_effect_CSRNP1
3592,gene_effect_CSRNP2
3593,gene_effect_CSRNP3
3594,gene_effect_CSRP1
3595,gene_effect_CSRP2
3596,gene_effect_CSRP3
3597,gene_effect_CST1
3598,gene_effect_CST11
3599,gene_effect_CST2
3600,gene_effect_CST3
3601,gene_effect_CST4
3602,gene_effect_CST5
3603,gene_effect_CST6
3604,gene_effect_CST7
3605,gene_effect_CST8
3606,gene_effect_CST9
3607,gene_effect_CST9L
3608,gene_effect_CSTA
3609,gene_effect_CSTB
3610,gene_effect_CSTF1
3611,gene_effect_CSTF2
3612,gene_effect_CSTF2T
3613,gene_effect_CSTF3
3614,gene_effect_CSTL1
3615,gene_effect_CT45A1
3616,gene_effect_CT45A7
3617,gene_effect_CT47A8
3618,gene_effect_CT47B1
3619,gene_effect_CT55
3620,gene_effect_CT62
3621,gene_effect_CT83
3622,gene_effect_CTAG1A
3623,gene_effect_CTAG2
3624,gene_effect_CTAGE1
3625,gene_effect_CTAGE15
3626,gene_effect_CTAGE4
3627,gene_effect_CTAGE9
3628,gene_effect_CTBP1
3629,gene_effect_CTBP2
3630,gene_effect_CTBS
3631,gene_effect_CTC1
3632,gene_effect_CTCF
3633,gene_effect_CTCFL
3634,gene_effect_CTDNEP1
3635,gene_effect_CTDP1
3636,gene_effect_CTDSP1
3637,gene_effect_CTDSP2
3638,gene_effect_CTDSPL
3639,gene_effect_CTDSPL2
3640,gene_effect_CTF1
3641,gene_effect_CTGF
3642,gene_effect_CTH
3643,gene_effect_CTHRC1
3644,gene_effect_CTIF
3645,gene_effect_CTLA4
3646,gene_effect_CTNNA1
3647,gene_effect_CTNNA2
3648,gene_effect_CTNNA3
3649,gene_effect_CTNNAL1
3650,gene_effect_CTNNB1
3651,gene_effect_CTNNBIP1
3652,gene_effect_CTNNBL1
3653,gene_effect_CTNND1
3654,gene_effect_CTNND2
3655,gene_effect_CTNS
3656,gene_effect_CTPS1
3657,gene_effect_CTPS2
3658,gene_effect_CTR9
3659,gene_effect_CTRB1
3660,gene_effect_CTRB2
3661,gene_effect_CTRC
3662,gene_effect_CTRL
3663,gene_effect_CTSA
3664,gene_effect_CTSB
3665,gene_effect_CTSC
3666,gene_effect_CTSD
3667,gene_effect_CTSE
3668,gene_effect_CTSF
3669,gene_effect_CTSG
3670,gene_effect_CTSH
3671,gene_effect_CTSK
3672,gene_effect_CTSL
3673,gene_effect_CTSO
3674,gene_effect_CTSS
3675,gene_effect_CTSV
3676,gene_effect_CTSW
3677,gene_effect_CTSZ
3678,gene_effect_CTTN
3679,gene_effect_CTTNBP2
3680,gene_effect_CTTNBP2NL
3681,gene_effect_CTU1
3682,gene_effect_CTU2
3683,gene_effect_CTXN1
3684,gene_effect_CTXN2
3685,gene_effect_CTXN3
3686,gene_effect_CUBN
3687,gene_effect_CUEDC1
3688,gene_effect_CUEDC2
3689,gene_effect_CUL1
3690,gene_effect_CUL2
3691,gene_effect_CUL3
3692,gene_effect_CUL4A
3693,gene_effect_CUL4B
3694,gene_effect_CUL5
3695,gene_effect_CUL7
3696,gene_effect_CUL9
3697,gene_effect_CUTA
3698,gene_effect_CUTC
3699,gene_effect_CUX1
3700,gene_effect_CUX2
3701,gene_effect_CUZD1
3702,gene_effect_CWC22
3703,gene_effect_CWC25
3704,gene_effect_CWC27
3705,gene_effect_CWF19L1
3706,gene_effect_CWF19L2
3707,gene_effect_CWH43
3708,gene_effect_CX3CL1
3709,gene_effect_CX3CR1
3710,gene_effect_CXADR
3711,gene_effect_CXCL1
3712,gene_effect_CXCL10
3713,gene_effect_CXCL11
3714,gene_effect_CXCL12
3715,gene_effect_CXCL13
3716,gene_effect_CXCL14
3717,gene_effect_CXCL16
3718,gene_effect_CXCL17
3719,gene_effect_CXCL2
3720,gene_effect_CXCL3
3721,gene_effect_CXCL5
3722,gene_effect_CXCL6
3723,gene_effect_CXCL8
3724,gene_effect_CXCL9
3725,gene_effect_CXCR1
3726,gene_effect_CXCR2
3727,gene_effect_CXCR3
3728,gene_effect_CXCR4
3729,gene_effect_CXCR5
3730,gene_effect_CXCR6
3731,gene_effect_CXXC1
3732,gene_effect_CXXC4
3733,gene_effect_CXXC5
3734,gene_effect_CXorf21
3735,gene_effect_CXorf36
3736,gene_effect_CXorf38
3737,gene_effect_CXorf40A
3738,gene_effect_CXorf40B
3739,gene_effect_CXorf56
3740,gene_effect_CXorf57
3741,gene_effect_CXorf58
3742,gene_effect_CXorf65
3743,gene_effect_CXorf66
3744,gene_effect_CYB561
3745,gene_effect_CYB561A3
3746,gene_effect_CYB561D1
3747,gene_effect_CYB561D2
3748,gene_effect_CYB5A
3749,gene_effect_CYB5B
3750,gene_effect_CYB5D1
3751,gene_effect_CYB5D2
3752,gene_effect_CYB5R1
3753,gene_effect_CYB5R2
3754,gene_effect_CYB5R3
3755,gene_effect_CYB5R4
3756,gene_effect_CYB5RL
3757,gene_effect_CYBA
3758,gene_effect_CYBB
3759,gene_effect_CYBC1
3760,gene_effect_CYBRD1
3761,gene_effect_CYC1
3762,gene_effect_CYCS
3763,gene_effect_CYFIP1
3764,gene_effect_CYGB
3765,gene_effect_CYHR1
3766,gene_effect_CYLC1
3767,gene_effect_CYLC2
3768,gene_effect_CYLD
3769,gene_effect_CYP11A1
3770,gene_effect_CYP11B1
3771,gene_effect_CYP11B2
3772,gene_effect_CYP17A1
3773,gene_effect_CYP19A1
3774,gene_effect_CYP1A1
3775,gene_effect_CYP1A2
3776,gene_effect_CYP1B1
3777,gene_effect_CYP20A1
3778,gene_effect_CYP21A2
3779,gene_effect_CYP24A1
3780,gene_effect_CYP26A1
3781,gene_effect_CYP26B1
3782,gene_effect_CYP26C1
3783,gene_effect_CYP27A1
3784,gene_effect_CYP27B1
3785,gene_effect_CYP27C1
